image_path,label
Dataset3TrainTest\train\79_jpg.rf.d4e398dbec20a9269a9d0dd7d6101fd7.jpg,Grape Overripe
Dataset3TrainTest\train\img21_png.rf.a2e912d2533edcd000fe88abc3a6e2d2.jpg,Banana Unripe
Dataset3TrainTest\train\banana_2-97-_jpg.rf.9d6412666dbf626eca0be2861749a32f.jpg,Stale Banana
Dataset3TrainTest\train\26_jpg.rf.d65468d8441ebf380cce8884de6144b1.jpg,Grape Overripe
Dataset3TrainTest\train\rottenOrange-29-_jpg.rf.8081fd05fc06571d0532ac469f6019c2.jpg,Stale Orange
Dataset3TrainTest\train\FreshBanana-648-_jpg.rf.497292e126fd4d2d94c03c8645e804ae.jpg,Banana Ripe
Dataset3TrainTest\train\IMG_20210704_190832_jpg.rf.5b1bf56870eec01d32eede8d49f1e57e.jpg,Mango Unripe
Dataset3TrainTest\train\rottenOrange-533-_jpg.rf.ba126ccb6187e68a986cce259c18299b.jpg,Stale Orange
Dataset3TrainTest\train\image525_png.rf.b57ae4239e7716bb22ab6c7033bfc8bc.jpg,Peach Overripe
Dataset3TrainTest\train\image224_png.rf.5a8fc32bbe32a9694c827636a4324df8.jpg,Banana Unripe
Dataset3TrainTest\train\FreshBanana-647-_jpg.rf.5d07bd0afc4b429994ab97af23e82455.jpg,Banana Ripe
Dataset3TrainTest\train\rottenOrange-276-_jpg.rf.d9eef1ea71f52ec25486f611a4095201.jpg,Stale Orange
Dataset3TrainTest\train\FreshBanana-621-_jpg.rf.e543ceb08634f09e499d90a881b3068f.jpg,Banana Ripe
Dataset3TrainTest\train\img351_png.rf.d7d2efe97b870e773bbbaedac1f6f94c.jpg,Banana Unripe
Dataset3TrainTest\train\img84_png.rf.6fd513c6bfd6b39539391ebbcef89995.jpg,Banana Unripe
Dataset3TrainTest\train\rotated_by_15_Screen-Shot-2018-06-12-at-9-16-20-PM_png.rf.3b2f4b1d2e85b96f393d8001a6957f45.jpg,Banana Overripe
Dataset3TrainTest\train\newFreshBANANA-149-_jpg.rf.5505766ee1cfcafa13c09d5b012d50fa.jpg,Banana Ripe
Dataset3TrainTest\train\img8_png.rf.257f97d70917ca05d996b57d22b7d116.jpg,Apple Overripe
Dataset3TrainTest\train\80_jpg.rf.82884bf772e32bd859da69bf694b4a02.jpg,Stale Grape
Dataset3TrainTest\train\rottenOrange-534-_jpg.rf.01bc8841679dfe4097fa009df96fee82.jpg,Stale Orange
Dataset3TrainTest\train\rottenOrange-535-_jpg.rf.86be8b87e4bbc1dcd69c4299f37f7dae.jpg,Stale Orange
Dataset3TrainTest\train\PXL_20230819_121351230_jpg.rf.31a2975bff592ff8d92eb4d32578ecd0.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230819_121351230_jpg.rf.31a2975bff592ff8d92eb4d32578ecd0.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230819_121351230_jpg.rf.31a2975bff592ff8d92eb4d32578ecd0.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230819_121351230_jpg.rf.31a2975bff592ff8d92eb4d32578ecd0.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230819_121351230_jpg.rf.31a2975bff592ff8d92eb4d32578ecd0.jpg,Grape Unripe
Dataset3TrainTest\train\img12_png.rf.a272737d3c1dd97c15286f5f21c75a09.jpg,Mango Ripe
Dataset3TrainTest\train\Screen-Shot-2018-06-08-at-5-09-31-PM_png.rf.9a0baac2c5b00791478efe86fc29a43e.jpg,Apple Ripe
Dataset3TrainTest\train\CSV_20180427_144714850_HDR_jpg.rf.3c7584d96f09a0c332acc7194f3f5610.jpg,Grape Ripe
Dataset3TrainTest\train\CSV_20180427_144714850_HDR_jpg.rf.3c7584d96f09a0c332acc7194f3f5610.jpg,Grape Ripe
Dataset3TrainTest\train\CSV_20180427_144714850_HDR_jpg.rf.3c7584d96f09a0c332acc7194f3f5610.jpg,Grape Ripe
Dataset3TrainTest\train\CSV_20180427_144714850_HDR_jpg.rf.3c7584d96f09a0c332acc7194f3f5610.jpg,Grape Ripe
Dataset3TrainTest\train\105_jpg.rf.16e5b0f9ac09c3a4e9b7fb5e16ce8004.jpg,Grape Overripe
Dataset3TrainTest\train\rottenOrange-66-_jpg.rf.2c6fff9fae7fbcdfbec86c978b7bcce4.jpg,Stale Orange
Dataset3TrainTest\train\vertical_flip_Screen-Shot-2018-06-12-at-11-22-12-PM_png.rf.ea3899500b11b1b12d0067d47fc098dc.jpg,Stale Orange
Dataset3TrainTest\train\rotated_by_15_Screen-Shot-2018-06-12-at-9-11-35-PM_png.rf.0ada66dc2b68776674e844338ab931c0.jpg,Banana Overripe
Dataset3TrainTest\train\rottenOrange-134-_jpg.rf.58e54f3801f127911e6726a4751b9717.jpg,Stale Orange
Dataset3TrainTest\train\frame_00047_jpg.rf.b88128f75f4a8c05c512cbc7632f1467.jpg,Stale Grape
Dataset3TrainTest\train\vertical_flip_Screen-Shot-2018-06-12-at-11-23-46-PM_png.rf.707476aaded46d5ddcaa0198e4cde7b7.jpg,Stale Orange
Dataset3TrainTest\train\apple_6-842-_jpg.rf.5f74c3e56e7caec76fb3775f84658417.jpg,Stale Apple
Dataset3TrainTest\train\apple_6-848-_jpg.rf.6a0e782de1ea9313f5c28734cb805287.jpg,Apple Overripe
Dataset3TrainTest\train\img721_png.rf.2413edfdba5bccc1749127f4b6140af9.jpg,Banana Unripe
Dataset3TrainTest\train\imggg18_png.rf.215b1d0d7c35e6a6240254f2cde914a9.jpg,Stale Pear
Dataset3TrainTest\train\IMG_20240408_100557_jpg.rf.17c7724cde55ec37c02b3a0136d88dae.jpg,Mango Unripe
Dataset3TrainTest\train\IMG_20210703_151812_jpg.rf.69618ffe5e694e905a91f00a479efa74.jpg,Mango Ripe
Dataset3TrainTest\train\IMG_20210704_190150_jpg.rf.88e37f33de1e7ad0b3d11cf1114e7128.jpg,Mango Unripe
Dataset3TrainTest\train\img317_png.rf.de5bc6cecabc84eb920a8d6d8f8d8bb9.jpg,Banana Unripe
Dataset3TrainTest\train\frame_00013_jpg.rf.927bf52dd5de982d9f23081f3fa0ce25.jpg,Stale Grape
Dataset3TrainTest\train\frame_00013_jpg.rf.927bf52dd5de982d9f23081f3fa0ce25.jpg,Stale Grape
Dataset3TrainTest\train\frame_00013_jpg.rf.927bf52dd5de982d9f23081f3fa0ce25.jpg,Grape Unripe
Dataset3TrainTest\train\img079_png.rf.ba80d15b3b71a84e7bc30470602e1d52.jpg,Banana Unripe
Dataset3TrainTest\train\img732_png.rf.78d6d6a5c3833b2385cd12d8d87b4021.jpg,Banana Unripe
Dataset3TrainTest\train\frame_00080_jpg.rf.ad8d48707d9cda74959a2fc9c6d0ac0d.jpg,Stale Grape
Dataset3TrainTest\train\9_jpg.rf.619474343138e3285e1fdd24b9a8c67f.jpg,Grape Overripe
Dataset3TrainTest\train\IMG_8530_jpg.rf.a9cbc0e1070fc2d020867f4651059cf4.jpg,Banana Ripe
Dataset3TrainTest\train\newFreshBANANA-189-_jpg.rf.c9e95e96b302063b72256c4ee0b89603.jpg,Banana Ripe
Dataset3TrainTest\train\imggg17_png.rf.4943b04a19da1f7e6d149e3e243a27a9.jpg,Stale Pear
Dataset3TrainTest\train\image002_png.rf.967c0b0b31158be38e3f1383299cebfc.jpg,Peach Unripe
Dataset3TrainTest\train\frame_00042_jpg.rf.a1566a0a9996d1a85743617902960c68.jpg,Stale Grape
Dataset3TrainTest\train\frame_00042_jpg.rf.a1566a0a9996d1a85743617902960c68.jpg,Stale Grape
Dataset3TrainTest\train\frame_00042_jpg.rf.a1566a0a9996d1a85743617902960c68.jpg,Grape Unripe
Dataset3TrainTest\train\img426_png.rf.bdc96e1cebea57302453a8132499f604.jpg,Banana Unripe
Dataset3TrainTest\train\rotated_by_15_Screen-Shot-2018-06-12-at-9-12-45-PM_png.rf.d341a81fe510954222c8f32d9d94c0d4.jpg,Banana Overripe
Dataset3TrainTest\train\orange_2-267-_png.rf.e83bd3ee0e498286f38b5632a892c04e.jpg,Stale Orange
Dataset3TrainTest\train\PXL_20230903_112727869_jpg.rf.7f0f713e1de3434b4d4ba4da73ea085b.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112727869_jpg.rf.7f0f713e1de3434b4d4ba4da73ea085b.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112727869_jpg.rf.7f0f713e1de3434b4d4ba4da73ea085b.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112727869_jpg.rf.7f0f713e1de3434b4d4ba4da73ea085b.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112727869_jpg.rf.7f0f713e1de3434b4d4ba4da73ea085b.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112727869_jpg.rf.7f0f713e1de3434b4d4ba4da73ea085b.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112727869_jpg.rf.7f0f713e1de3434b4d4ba4da73ea085b.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112727869_jpg.rf.7f0f713e1de3434b4d4ba4da73ea085b.jpg,Grape Ripe
Dataset3TrainTest\train\rotated_by_15_Screen-Shot-2018-06-12-at-9-11-47-PM_png.rf.9a1b96412dc3d484594baac2e7bc9184.jpg,Banana Overripe
Dataset3TrainTest\train\IMG_20240406_145919_jpg.rf.3fba2400a4434f6d95e05a3d6741ddc6.jpg,Apple Ripe
Dataset3TrainTest\train\images-3-_png.rf.01acb34a880ba19e99714f8014132e18.jpg,Stale Melon
Dataset3TrainTest\train\image204_png.rf.55cab31ccd92b1ed174b2e2f7d3f4db2.jpg,Peach Ripe
Dataset3TrainTest\train\image379_png.rf.f62559577ee50d30352ee691452c79a4.jpg,Banana Overripe
Dataset3TrainTest\train\rottenOrange-135-_jpg.rf.98b632eb03f227bd35d968ed55849aab.jpg,Stale Orange
Dataset3TrainTest\train\frame_00149_jpg.rf.1dfe4b16ac7ea96c571ae54fa877ae8f.jpg,Stale Grape
Dataset3TrainTest\train\r1_267_jpg.rf.99e301f0765bfdca11e0d5a0f7eda6e6.jpg,Apple Overripe
Dataset3TrainTest\train\apple_6-844-_jpg.rf.cd9631a5d19dcf3df78dd2db7fa730bf.jpg,Apple Overripe
Dataset3TrainTest\train\PXL_20230903_112709431_jpg.rf.405a505d0e5ee13d9917dab777d69efd.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112709431_jpg.rf.405a505d0e5ee13d9917dab777d69efd.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112709431_jpg.rf.405a505d0e5ee13d9917dab777d69efd.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112709431_jpg.rf.405a505d0e5ee13d9917dab777d69efd.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112709431_jpg.rf.405a505d0e5ee13d9917dab777d69efd.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112709431_jpg.rf.405a505d0e5ee13d9917dab777d69efd.jpg,Grape Ripe
Dataset3TrainTest\train\image582_png.rf.5a8c652c312a2ff61e4b6bb1a53cef18.jpg,Stale Peach
Dataset3TrainTest\train\PXL_20230903_112433871_jpg.rf.fe247a7b2f96b2b7254737c284f35239.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112433871_jpg.rf.fe247a7b2f96b2b7254737c284f35239.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112433871_jpg.rf.fe247a7b2f96b2b7254737c284f35239.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112433871_jpg.rf.fe247a7b2f96b2b7254737c284f35239.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112433871_jpg.rf.fe247a7b2f96b2b7254737c284f35239.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112433871_jpg.rf.fe247a7b2f96b2b7254737c284f35239.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112433871_jpg.rf.fe247a7b2f96b2b7254737c284f35239.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112433871_jpg.rf.fe247a7b2f96b2b7254737c284f35239.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112433871_jpg.rf.fe247a7b2f96b2b7254737c284f35239.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112433871_jpg.rf.fe247a7b2f96b2b7254737c284f35239.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112433871_jpg.rf.fe247a7b2f96b2b7254737c284f35239.jpg,Grape Ripe
Dataset3TrainTest\train\FreshBanana-631-_jpg.rf.5c95bf01c2423d769953349be97b7fad.jpg,Banana Ripe
Dataset3TrainTest\train\rotated_by_15_Screen-Shot-2018-06-08-at-5-02-48-PM_png.rf.28e3d7a234e5f1b9bdca548dbb6465a4.jpg,Apple Unripe
Dataset3TrainTest\train\rotated_by_15_Screen-Shot-2018-06-12-at-11-19-01-PM_png.rf.68239513192abf921ec81bba24e9ea05.jpg,Stale Orange
Dataset3TrainTest\train\IMG_20240408_100324_jpg.rf.df526dc808d27242a1cc7b627006157b.jpg,Mango Ripe
Dataset3TrainTest\train\28_jpg.rf.ba6e4abbff75c294c62f16ad25bfc98c.jpg,Grape Overripe
Dataset3TrainTest\train\IMG_20240408_100556_1_jpg.rf.b17f51da040fb5d4c2f8f38d03421cca.jpg,Mango Unripe
Dataset3TrainTest\train\FreshBanana-620-_jpg.rf.3fff924bf997344c06ee4d0f25ca3957.jpg,Banana Ripe
Dataset3TrainTest\train\PXL_20230819_121113340_jpg.rf.58840ec124b87033d64cb5b8f10ed318.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230819_121113340_jpg.rf.58840ec124b87033d64cb5b8f10ed318.jpg,Grape Unripe
Dataset3TrainTest\train\FreshBanana-619-_jpg.rf.dce4aab50b1b1f2341209161da40de51.jpg,Banana Ripe
Dataset3TrainTest\train\FreshBanana-619-_jpg.rf.dce4aab50b1b1f2341209161da40de51.jpg,Banana Ripe
Dataset3TrainTest\train\FreshBanana-619-_jpg.rf.dce4aab50b1b1f2341209161da40de51.jpg,Banana Ripe
Dataset3TrainTest\train\FreshBanana-646-_jpg.rf.5aa61c40486e421ea222ef5cf7011d3e.jpg,Banana Ripe
Dataset3TrainTest\train\FreshBanana-650-_jpg.rf.0c8ede9241ff41751022bc279e16c97b.jpg,Banana Ripe
Dataset3TrainTest\train\mango_2-22-_png.rf.53211bde009d7878bd69e441a3c78d28.jpg,Stale Mango
Dataset3TrainTest\train\rottenOrange-274-_jpg.rf.ce25a7538ef718c9cd759c96d3946c5d.jpg,Stale Orange
Dataset3TrainTest\train\IMG_20240408_100840_1_jpg.rf.b2a18e9d1b0f90fc3782ba0bb2655e81.jpg,Apple Ripe
Dataset3TrainTest\train\image583_png.rf.5331b109940076209c6b4db7d2c1f8c1.jpg,Stale Peach
Dataset3TrainTest\train\411_jpg.rf.bb6ee03b52effec19fa62d650a22634c.jpg,Melon Ripe
Dataset3TrainTest\train\IMG_20240406_150143_jpg.rf.29f54fa573ffe76a04d16e1e89484c8a.jpg,Apple Ripe
Dataset3TrainTest\train\image591_png.rf.d81d005235f2653da4a0ed44367a973d.jpg,Stale Peach
Dataset3TrainTest\train\PXL_20230903_112727869_jpg.rf.35610852028f083ed6b2482c15ffbe34.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112727869_jpg.rf.35610852028f083ed6b2482c15ffbe34.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112727869_jpg.rf.35610852028f083ed6b2482c15ffbe34.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112727869_jpg.rf.35610852028f083ed6b2482c15ffbe34.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112727869_jpg.rf.35610852028f083ed6b2482c15ffbe34.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112727869_jpg.rf.35610852028f083ed6b2482c15ffbe34.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112727869_jpg.rf.35610852028f083ed6b2482c15ffbe34.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112727869_jpg.rf.35610852028f083ed6b2482c15ffbe34.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112727869_jpg.rf.35610852028f083ed6b2482c15ffbe34.jpg,Grape Ripe
Dataset3TrainTest\train\PXL_20230903_112727869_jpg.rf.35610852028f083ed6b2482c15ffbe34.jpg,Grape Ripe
Dataset3TrainTest\train\image524_png.rf.65fc8ff1520f7af8aada37e22fd975f3.jpg,Peach Overripe
Dataset3TrainTest\train\FreshBanana-632-_jpg.rf.5de078ddfd0d14e526400a8f7e4f31c2.jpg,Banana Ripe
Dataset3TrainTest\train\IMG_20210704_190823_jpg.rf.6b233ad12465e547efd8ef62cfcd1703.jpg,Mango Unripe
Dataset3TrainTest\train\413_jpg.rf.a27ba656910d76cfcca0ccb386010940.jpg,Melon Ripe
Dataset3TrainTest\train\413_jpg.rf.a27ba656910d76cfcca0ccb386010940.jpg,Melon Ripe
Dataset3TrainTest\train\34_jpg.rf.c442e29161dcff04166134d3a9f95448.jpg,Stale Grape
Dataset3TrainTest\train\IMG_20210704_190756_jpg.rf.aa35782bfa52fe91629452de7ba975bc.jpg,Mango Unripe
Dataset3TrainTest\train\8_jpg.rf.7e837660ca5001dd3e9c8c20c6f5a207.jpg,Grape Overripe
Dataset3TrainTest\train\79_jpg.rf.276dbd3d05751b89382f164fa9edacef.jpg,Grape Overripe
Dataset3TrainTest\train\rottenOrange-54-_jpg.rf.11f94f1a7f2e0e3beadd4e7da3fb03c2.jpg,Stale Orange
Dataset3TrainTest\train\Screen-Shot-2018-06-08-at-5-12-56-PM_png.rf.0dc19642aac620cd5a36c1420035466d.jpg,Apple Ripe
Dataset3TrainTest\train\33_jpg.rf.d4e9e0cfaac8e2a4dbc1c5abc1e26b2c.jpg,Banana Unripe
Dataset3TrainTest\train\img426_png.rf.c75a645e96bc758ce80740b6fcb7ea81.jpg,Banana Unripe
Dataset3TrainTest\train\image208_png.rf.0916e5c09bb553628d0dc47c58a00af1.jpg,Peach Ripe
Dataset3TrainTest\train\rottenOrange-281-_jpg.rf.c3c58f2b10ae4247cdceea0613996be6.jpg,Stale Orange
Dataset3TrainTest\train\img733_png.rf.08842a7c66073a1d32261d6bf22a96e8.jpg,Banana Unripe
Dataset3TrainTest\train\IMG_20240408_100329_1_jpg.rf.481e3aa65d5455a7cac53bc6fffb73c6.jpg,Mango Ripe
Dataset3TrainTest\train\rottenOrange-532-_jpg.rf.6c1bbe1e4be0a4eb2f3ae3c3b2404c0e.jpg,Stale Orange
Dataset3TrainTest\train\img449_png.rf.38d89b3d14c2337ea5b79d8ef9886644.jpg,Banana Unripe
Dataset3TrainTest\train\Screen-Shot-2018-06-08-at-5-14-01-PM_png.rf.5053b6102180bd8cd23b2a5c90c8b2b4.jpg,Apple Unripe
Dataset3TrainTest\train\img733_png.rf.f4d937490338fcc68a0239c4451acc07.jpg,Banana Unripe
Dataset3TrainTest\train\rottenOrange-536-_jpg.rf.40e7dd8a0d0879b16765cb92e853b3d9.jpg,Stale Orange
Dataset3TrainTest\train\81_jpg.rf.fb5131bf8acfb8378d3d6dd5fe72388b.jpg,Stale Grape
Dataset3TrainTest\train\frame_00053_jpg.rf.3a7e06b6d025757c5a6333e6a16b68b0.jpg,Stale Grape
Dataset3TrainTest\train\img13_png.rf.f551a643265743b4cc63f8ed63987831.jpg,Mango Ripe
Dataset3TrainTest\train\Screen-Shot-2018-06-08-at-5-08-37-PM_png.rf.2e19e9609aa78017cf9633f29a93f069.jpg,Apple Ripe
Dataset3TrainTest\train\e0638495acc2b0cdc1b8eb20fc36a0d4_jpeg.rf.d0868f29dbed3b2fa990f0bf95bebc9e.jpg,Banana Unripe
Dataset3TrainTest\train\rottenOrange-539-_jpg.rf.8c087f4bd0c1fcbbb6691181f81ea796.jpg,Stale Orange
Dataset3TrainTest\train\img59_png.rf.c4efadfa1b411070d71ad0bb9bdf0cd7.jpg,Banana Unripe
Dataset3TrainTest\train\Screen-Shot-2018-06-08-at-5-13-25-PM_png.rf.41ced108f6417bcaf8394af58181f7c3.jpg,Apple Unripe
Dataset3TrainTest\train\r1_215_jpg.rf.853fc16f9119c69e51fc085259f94c03.jpg,Apple Overripe
Dataset3TrainTest\train\orange_2-235-_png.rf.08759535ae7528432b649132f9bbff12.jpg,Orange Overripe
Dataset3TrainTest\train\79_jpg.rf.93280c5d8d03262b2954d05761df5129.jpg,Grape Overripe
Dataset3TrainTest\train\rottenOrange-535-_jpg.rf.d10c7ddad50e598f07297d0fa2e9ee74.jpg,Stale Orange
Dataset3TrainTest\train\Screen-Shot-2018-06-08-at-5-08-37-PM_png.rf.130ae1c44696bf69ea64298aeb4e31bc.jpg,Apple Ripe
Dataset3TrainTest\train\img84_png.rf.c794afa5d9f42259490a3f4dea18e6eb.jpg,Banana Unripe
Dataset3TrainTest\train\rottenOrange-540-_jpg.rf.992b18a272ceb41610b01952a4d5d4da.jpg,Stale Orange
Dataset3TrainTest\train\IMG_20240408_100325_1_jpg.rf.1c492010c7151dbbf1f558de7b6edf06.jpg,Mango Ripe
Dataset3TrainTest\train\img133_png.rf.5aae19b2131c81211f9b4297007e97e9.jpg,Apple Overripe
Dataset3TrainTest\train\r1_219_jpg.rf.19635f0fb76a9222da8aa441666c4238.jpg,Apple Overripe
Dataset3TrainTest\train\Screen-Shot-2018-06-08-at-5-09-54-PM_png.rf.200cd216a5ab5858736cf2431138b610.jpg,Apple Ripe
Dataset3TrainTest\train\IMG_20240408_100830_jpg.rf.28c012093f97669f78eaa6072cf06631.jpg,Apple Ripe
Dataset3TrainTest\train\80_jpg.rf.e715a702512e2c906b7064821eb38af1.jpg,Grape Overripe
Dataset3TrainTest\train\frame_00133_jpg.rf.2b645f3c62d3641339881fef09293741.jpg,Stale Grape
Dataset3TrainTest\train\80_jpg.rf.c0d769b298bdeda05f76ff830eae5f22.jpg,Stale Grape
Dataset3TrainTest\train\Screen-Shot-2018-06-08-at-5-15-45-PM_png.rf.15772161521a6068e95dd026c85077bb.jpg,Apple Ripe
Dataset3TrainTest\train\img345_png.rf.d3885cce545bad6da70bff3df8740984.jpg,Banana Unripe
Dataset3TrainTest\train\orange_2-237-_png.rf.789ad21cdf50254083ab1a9453606f1b.jpg,Orange Overripe
Dataset3TrainTest\train\rottenOrange-544-_jpg.rf.47f166fc1f7da3aa90e821e252c6b0d0.jpg,Stale Orange
Dataset3TrainTest\train\rottenOrange-541-_jpg.rf.e4694a2597033e4b355afc44367c14e9.jpg,Stale Orange
Dataset3TrainTest\train\frame_00090_jpg.rf.d7dff1ca464e2840ffd4a493da807410.jpg,Stale Grape
Dataset3TrainTest\train\img056_png.rf.6529b6d6815224adbe0047e129351cc4.jpg,Banana Unripe
Dataset3TrainTest\train\Screen-Shot-2018-06-08-at-5-13-54-PM_png.rf.cc6714e7d0d5cc0fe97566347ddc7b52.jpg,Apple Ripe
Dataset3TrainTest\train\IMG_8524_jpg.rf.6d978eb66de8ad91ad0ee57bf7f4a188.jpg,Banana Ripe
Dataset3TrainTest\train\IMG_0239_0_jpg.rf.eea35c79ef2b7ebc6a6ff505097c9974.jpg,Grape Ripe
Dataset3TrainTest\train\IMG_0239_0_jpg.rf.eea35c79ef2b7ebc6a6ff505097c9974.jpg,Grape Ripe
Dataset3TrainTest\train\IMG_0239_0_jpg.rf.eea35c79ef2b7ebc6a6ff505097c9974.jpg,Grape Ripe
Dataset3TrainTest\train\IMG_0239_0_jpg.rf.eea35c79ef2b7ebc6a6ff505097c9974.jpg,Grape Ripe
Dataset3TrainTest\train\IMG_0239_0_jpg.rf.eea35c79ef2b7ebc6a6ff505097c9974.jpg,Grape Ripe
Dataset3TrainTest\train\IMG_0239_0_jpg.rf.eea35c79ef2b7ebc6a6ff505097c9974.jpg,Grape Ripe
Dataset3TrainTest\train\IMG_0239_0_jpg.rf.eea35c79ef2b7ebc6a6ff505097c9974.jpg,Grape Ripe
Dataset3TrainTest\train\rotated_by_15_Screen-Shot-2018-06-12-at-11-18-53-PM_png.rf.38cdbaac7ce14ed2f4a385a60f83c038.jpg,Stale Orange
Dataset3TrainTest\train\82_jpg.rf.7ce4f781033baf1c64dc0decf5e7cc3c.jpg,Stale Grape
Dataset3TrainTest\train\Screen-Shot-2018-06-08-at-5-09-40-PM_png.rf.d93942262d7a6e5287adf09d8f99e16f.jpg,Apple Ripe
Dataset3TrainTest\train\Screen-Shot-2018-06-08-at-5-14-01-PM_png.rf.0c1038489b0b6f037da58c4b20fae15e.jpg,Apple Unripe
Dataset3TrainTest\train\Screen-Shot-2018-06-08-at-5-16-28-PM_png.rf.71f6838b07452e0a7b3926902be931d7.jpg,Apple Unripe
Dataset3TrainTest\train\frame_00127_jpg.rf.979b8bccb7e59fcfc4a5d59afe5e8ece.jpg,Stale Grape
Dataset3TrainTest\train\PXL_20230819_121156898_jpg.rf.9d48638341b3941c3922b617d4ae7a4d.jpg,Grape Unripe
Dataset3TrainTest\train\PXL_20230819_121156898_jpg.rf.9d48638341b3941c3922b617d4ae7a4d.jpg,Grape Unripe
Dataset3TrainTest\train\rottenOrange-546-_jpg.rf.e7231131ebab3e19de0b4b4b10a6806d.jpg,Stale Orange
Dataset3TrainTest\train\newFreshBANANA-157-_jpg.rf.7f14455cc483cba3d6141655bc7ac726.jpg,Banana Ripe
Dataset3TrainTest\train\fresh-ripe-green-banana-isolated-on-white-vector-23364439_jpg.rf.b2cfac92153d012c6c716476c2bba577.jpg,Banana Unripe
Dataset3TrainTest\train\img0153_png.rf.ffcd95ba6a2c0c73939fb796e576aa8d.jpg,Banana Unripe
Dataset3TrainTest\train\IMG_20210704_190211_jpg.rf.69550a7e7a0056dcb78fb3e3f7c5ad34.jpg,Mango Unripe
Dataset3TrainTest\train\image215_png.rf.1f3b968abb00524add3edb69dec14bc5.jpg,Peach Ripe
Dataset3TrainTest\train\img0106_png.rf.afe2730a364370315bc924e25f1f1701.jpg,Banana Unripe
Dataset3TrainTest\train\image459_png.rf.ad044406f7f1b49fe165c7d928293595.jpg,Pear Unripe
Dataset3TrainTest\train\photo1002532-jpgGCi_jpg.rf.1b487c901566de999fe804cf963c7454.jpg,Banana Unripe
Dataset3TrainTest\train\frame_00039_jpg.rf.a495b607c12324824c482d14bc299aa7.jpg,Stale Grape
Dataset3TrainTest\train\frame_00039_jpg.rf.a495b607c12324824c482d14bc299aa7.jpg,Stale Grape
Dataset3TrainTest\train\frame_00039_jpg.rf.a495b607c12324824c482d14bc299aa7.jpg,Grape Unripe
Dataset3TrainTest\train\img555_png.rf.ea87e0d013c9ecd5ad692c56495171de.jpg,Banana Unripe
Dataset3TrainTest\train\IMG_7853_jpg.rf.5a8631234b5c9d330e91ed23dc6bf9d0.jpg,Banana Ripe
Dataset3TrainTest\train\rottenOrange-61-_jpg.rf.36b826da8cfbe62f49957535c8947f66.jpg,Stale Orange
Dataset3TrainTest\train\frame_00098_jpg.rf.49cdd6df6f72869de9ec47e49583523c.jpg,Stale Grape
Dataset3TrainTest\train\169_jpg.rf.6b87a205e82866b5c6ccf2bc0f2fcbc4.jpg,Melon Ripe
Dataset3TrainTest\train\169_jpg.rf.6b87a205e82866b5c6ccf2bc0f2fcbc4.jpg,Melon Ripe
Dataset3TrainTest\train\169_jpg.rf.6b87a205e82866b5c6ccf2bc0f2fcbc4.jpg,Melon Ripe
Dataset3TrainTest\train\apple_6-857-_jpg.rf.6b7759fc4364b8c7b67c706c0878c74d.jpg,Stale Apple
Dataset3TrainTest\train\rottenOrange-145-_jpg.rf.0eaae900e9ad7eb5694a470bcec3908d.jpg,Stale Orange
