image_path,label,type
Fruit And Vegetable Diseases Dataset/Potato__Healthy\freshPotato (93).jpg,fresh,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Healthy\freshPotato (94).jpg,fresh,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Healthy\freshPotato (95).jpg,fresh,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Healthy\freshPotato (96).jpg,fresh,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Healthy\freshPotato (97).jpg,fresh,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Healthy\freshPotato (98).jpg,fresh,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Healthy\freshPotato (99).jpg,fresh,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (1).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (1).png,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (10).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (100).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (101).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (102).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (103).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (104).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (105).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (106).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (107).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (108).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (109).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (11).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (110).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (111).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (112).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (113).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (114).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (115).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (116).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (117).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (118).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (119).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (12).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (120).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (121).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (122).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (123).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (124).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (125).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (126).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (127).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (128).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (129).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (13).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (130).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (131).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (132).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (133).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (134).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (135).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (136).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (137).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (138).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (139).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (14).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (140).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (141).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (142).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (143).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (144).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (145).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (146).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (147).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (148).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (149).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (15).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (150).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (151).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (152).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (153).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (154).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (155).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (156).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (157).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (158).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (159).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (16).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (160).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (161).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (162).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (163).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (164).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (165).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (166).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (167).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (168).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (169).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (17).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (170).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (171).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (172).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (173).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (174).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (175).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (176).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (177).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (178).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (179).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (18).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (180).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (181).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (182).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (183).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (184).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (185).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (186).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (187).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (188).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (189).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (19).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (190).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (191).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (192).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (193).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (194).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (195).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (196).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (197).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (198).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (199).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (2).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (20).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (200).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (201).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (202).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (203).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (204).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (205).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (206).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (207).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (208).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (209).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (21).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (210).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (211).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (212).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (213).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (214).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (215).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (216).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (217).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (218).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (219).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (22).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (220).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (221).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (222).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (223).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (224).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (225).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (226).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (227).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (228).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (229).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (23).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (230).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (231).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (232).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (233).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (234).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (235).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (236).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (237).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (238).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (239).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (24).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (240).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (241).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (242).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (243).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (244).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (245).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (246).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (247).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (248).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (249).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (25).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (250).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (251).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (252).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (253).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (254).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (255).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (256).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (257).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (258).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (259).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (26).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (260).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (261).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (262).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (263).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (264).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (265).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (266).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (267).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (268).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (269).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (27).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (270).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (271).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (272).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (273).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (274).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (275).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (276).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (277).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (278).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (279).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (28).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (280).jpg,stale,vegetable
Fruit And Vegetable Diseases Dataset/Potato__Rotten\rottenPotato (281).jpg,stale,vegetable
